Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
20/06/2026,Faktur Pembelian,JKT-JKT01A-PC26062735,AGRES IT,Terbayar Sebagian,1 UNIT CACAT,187920000.0,187920000.0
20/06/2026,Faktur Pembelian,JKT-JKT01A-PC26062689,AGRES IT,Lunas,PRINTER ,8000000.0,8000000.0
20/06/2026,Faktur Pembelian,JKT-JKT01A-PC26062576,AGRES IT,Lunas,"PRINTER 

BAYAR ",36000000.0,36000000.0
22/06/2026,Faktur Pembelian,17756,FIKTIF BELI,Lunas,"",250000.0,0.0
22/06/2026,Faktur Pembelian,JL.2606.04863,CANDRA (BLESSING),Lunas,MASUK ,9690000.0,9690000.0
22/06/2026,Faktur Pembelian,JL.2606.05040,CANDRA (BLESSING),Lunas,MASUK ,10769999.999999,10769999.999999
22/06/2026,Faktur Pembelian,JL.2606.05041,CANDRA (BLESSING),Lunas,MASUK ,7180000.0,7180000.0
22/06/2026,Faktur Pembelian,JL.2606.05046,CANDRA (BLESSING),Lunas,MASUK ,10030000.0,10030000.0
22/06/2026,Faktur Pembelian,JL.2606.05048,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 6 7 2026",2024000.0,2024000.0
22/06/2026,Faktur Pembelian,JL.2606.05093,CANDRA (BLESSING),Lunas,BAYAR ,36750000.0,0.0
22/06/2026,Faktur Pembelian,PJL-26-06-00409,PT. Surya Makmur Kreasindo (HJ),Lunas,"L3211 KURANG 4
UPDATE = TGL 1 7 26
KLOP


bayar ",27875000.0,27875000.0
22/06/2026,Faktur Pembelian,JL.2606.04764,CANDRA (BLESSING),Lunas,BAYAR 6 7 2026,2250000.0,2250000.0
22/06/2026,Faktur Pembelian,SSORDTDI-26060409,PT TERA DATA INDONUSA,Lunas,MASUK,300000.000002,2.0e-06
22/06/2026,Faktur Pembelian,SSORDTDI-26060413,PT TERA DATA INDONUSA,Lunas,MASUK,1050000.0,0.0
22/06/2026,Faktur Pembelian,062026164643,AGUS (DORAN),Lunas,MASUK,4925000.0,4925000.0
22/06/2026,Faktur Pembelian,ONLINE SBY/INV/2026/112702,WULAN (DISCOUNT NOTEBOOK),Lunas,MASUK,2153500.0,0.0
22/06/2026,Faktur Pembelian,00715661_036,PRIYO (K GALAXY),Lunas,MASUK,3745000.0,3745000.0
22/06/2026,Faktur Pembelian,fk 5478,BETA COM,Lunas,"masuk

bayar ",33340000.0,33340000.0
22/06/2026,Faktur Pembelian,ACJ01/01/FP/2606/BC00015,PT. ANGKASA CERAH JAYA,Lunas,MASUK,37800000.0,37800000.0
22/06/2026,Faktur Pembelian,JKT-JKT01A-PC26062965,AGRES IT,Belum Dibayar,"",189000000.0,189000000.0
23/06/2026,Faktur Pembelian,JL.2606.05164,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",10990000.0,10990000.0
23/06/2026,Faktur Pembelian,D/26/03194/NTB,PT SAMAMAJU PRIMA NTB,Lunas," masuk 
BAYAR",9825000.0,9825000.0
23/06/2026,Faktur Pembelian,17758,AGUS (DORAN),Lunas,"",1429000.0,1429000.0
23/06/2026,Faktur Pembelian,JL.2606.05235,CANDRA (BLESSING),Lunas," MASUK

BAYAR ",10030000.0,10030000.0
23/06/2026,Faktur Pembelian,FK 5509,BETA COM,Lunas,"MASUK

BAYAR ",24240000.0,24240000.0
23/06/2026,Faktur Pembelian,00715791_036,PRIYO (K GALAXY),Lunas,"",5825000.0,5825000.0
23/06/2026,Faktur Pembelian,26063363,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",13249999.999998,13249999.999998
23/06/2026,Faktur Pembelian,002447,LILI (PLATINUM),Lewat Jatuh Tempo,"",21600000.0,21600000.0
23/06/2026,Faktur Pembelian,HK 001792,PIGURA KITA ( AMIN ),Lewat Jatuh Tempo,"",1062000.0,1062000.0
24/06/2026,Faktur Pembelian,17759,ONLINE,Lunas,"",200000.0,0.0
24/06/2026,Faktur Pembelian,2606102,ANDY (JMK),Lunas,"",5300000.0,5300000.0
24/06/2026,Faktur Pembelian,JL5526060721,YULI (HP CENTRE),Lunas,"MASUK TIDAK ADA NOTA 
NOTA KETERIMA TGL 18 7 2026 BERSAMA BARANG KERTAS",12200000.0,12200000.0
25/06/2026,Faktur Pembelian,JL.2606.05763,CANDRA (BLESSING),Lunas,MASUK,12790000.000001,12790000.000001
25/06/2026,Faktur Pembelian,JL.2606.05764,CANDRA (BLESSING),Lunas,MASUK ,8250000.0,8250000.0
25/06/2026,Faktur Pembelian,JL.2606.05851,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",29500000.0,29500000.0
25/06/2026,Faktur Pembelian,JL.2606.05850,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",29500000.0,29500000.0
25/06/2026,Faktur Pembelian,JL.2606.05918,CANDRA (BLESSING),Lunas,MASUK,1060000.0,1060000.0
25/06/2026,Faktur Pembelian,JL0000003691,IP COM TOKO,Lunas,MASUK,5500000.0,0.0
25/06/2026,Faktur Pembelian,JL202600003622,EDISON ATK,Belum Dibayar,"",912000.0,912000.0
26/06/2026,Faktur Pembelian,JL.2606.06138,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",1062000.0,1062000.0
26/06/2026,Faktur Pembelian,JL.2606.06140,CANDRA (BLESSING),Lunas,MASUK ,3740000.0,3740000.0
26/06/2026,Faktur Pembelian,JL.2606.06141,CANDRA (BLESSING),Lunas,MASUK,18629999.999999,18629999.999999
26/06/2026,Faktur Pembelian,JL.2606.06199,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",2235000.0,2235000.0
26/06/2026,Faktur Pembelian,00715954_036,PRIYO (K GALAXY),Lunas,"",950000.0,950000.0
26/06/2026,Faktur Pembelian,002450,LILI (PLATINUM),Lewat Jatuh Tempo,"",640000.0,640000.0
26/06/2026,Faktur Pembelian,002448,LILI (PLATINUM),Lewat Jatuh Tempo,"",930000.0,930000.0
26/06/2026,Faktur Pembelian,002449,LILI (PLATINUM),Lewat Jatuh Tempo,"",16795000.0,16795000.0
26/06/2026,Faktur Pembelian,JL5526060753,YULI (HP CENTRE),Lunas,MASUK,1800000.0,1800000.0
27/06/2026,Faktur Pembelian,17763,ANDY (JMK),Lunas,"",13000000.0,0.0
27/06/2026,Faktur Pembelian,JL.2606.06380,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",2477000.0,2477000.0
27/06/2026,Faktur Pembelian,JL.2606.06382,CANDRA (BLESSING),Lunas,MASUK,13170000.0,13170000.0
29/06/2026,Faktur Pembelian,062026172620,AGUS (DORAN),Lunas,"",3850000.0,3850000.0
29/06/2026,Faktur Pembelian,JL.2606.06493,CANDRA (BLESSING),Belum Dibayar,"MASUK

BAYAR ",9690000.0,9690000.0
29/06/2026,Faktur Pembelian,JL.2606.06494,CANDRA (BLESSING),Lunas,"MASUK

BAYAR ",771000.0,771000.0
29/06/2026,Faktur Pembelian,JL.2606.06496,CANDRA (BLESSING),Belum Dibayar,"MASUK

BAYAR ",37950000.0,37950000.0
29/06/2026,Faktur Pembelian,JL.2606.06519,CANDRA (BLESSING),Belum Dibayar,"MASUK 

BAYAR ",1942000.0,1942000.0
29/06/2026,Faktur Pembelian,17765,ONLINE,Lunas,"",920000.0,0.0
29/06/2026,Faktur Pembelian,17766,ONLINE,Lunas,"",1150000.0,0.0
29/06/2026,Faktur Pembelian,JL.2606.06535,CANDRA (BLESSING),Lunas,MASUK,13680000.0,13680000.0
29/06/2026,Faktur Pembelian,17767,PERDANA SURABAYA,Lunas,"",14920000.0,0.0
29/06/2026,Faktur Pembelian,17768,KETUT DUARAYASA SUPLAYER,Lunas,BAYAR ,9075000.0,9075000.0
29/06/2026,Faktur Pembelian,17777,IQ TRONIK,Lunas,MASUK,9120000.0,9120000.0
29/06/2026,Faktur Pembelian,JN-N/SBY//290626/001,PT. INDO WARNA MULIA ( ALFA INK ),Belum Dibayar,"",3971200.0,3971200.0
30/06/2026,Faktur Pembelian,17769,TATIK (LEGENDA),Lunas,"",767000.0,0.0
30/06/2026,Faktur Pembelian,JL.2606.07038,CANDRA (BLESSING),Belum Dibayar,MASUK,2034000.0,2034000.0
30/06/2026,Faktur Pembelian,JL.2606.07039,CANDRA (BLESSING),Belum Dibayar,MASUK,6090000.0,6090000.0
30/06/2026,Faktur Pembelian,PJL-26-06-00563,PT. Surya Makmur Kreasindo (HJ),Belum Dibayar,MASUK ,28250000.0,28250000.0
30/06/2026,Faktur Pembelian,JN-N/SBY//300626/027,PT. INDO WARNA MULIA ( ALFA INK ),Belum Dibayar,"",5194000.0002,5194000.0002
30/06/2026,Faktur Pembelian,00716160_036,PRIYO (K GALAXY),Lunas,"",4640000.0,4640000.0
