Product Code,Product Name,Unassigned,Total Quantity,Product Unit
"",AIO LENOVO V50A 22IMB-11FN009TIA CI5-10400T 8GB 1TB,0,0,UNIT
"",AIO LENOVO V50A 24IMB i5-10400T 8GB 512GB SSD WIN 10 PRO RAVEN BLACK (TOUCHSCREEN) UT,0,0,UNIT
"",ALAT PRES MUG,0,0,UNIT
"",ALAT PRES MUG DAN TUMBLER,0,0,UNIT
"",ALAT PRES PIN 2 MULDING PAKET,0,0,UNIT
"",ALAT PRES TOPI,0,0,UNIT
"",ALAT TEMBAK CATRIDGE,3,3,PCS
"",ALBUM DLB 10 H,87,87,PCS
"",ALBUM DLB LUBANG B,0,0,PCS
"",ALBUM DLBT BESAR,21,21,PCS
"",ALBUM DLK LUBANG  K,13,13,PCS
"",ALBUM LNB 10 - LUBANG NW,0,0,PCS
"",ALBUM PHOTO LULU (26X32CM),0,0,PCS
"",ALFA INK ART PAPER BLACK,0,0,PCS
"",ALFA INK ART PAPER CYAN,18,18,PCS
"",ALFA INK ART PAPER MAGENTA,16,16,PCS
"",ALFA INK ART PAPER YELLOW,14,14,PCS
"",ALFA INK BLACK TONER 150 GRAM HP,3,3,PCS
"",ALFA INK BLACK TONER HP 70 GR,1,1,PCS
"",ALFA INK CANON 250ML BLACK,2,2,PCS
"",ALFA INK CANON 250ML CYAN,0,0,PCS
"",ALFA INK CANON 250ML MAGENTA,2,2,PCS
"",ALFA INK CANON 250ML YELLOW,2,2,PCS
"",ALFA INK CANON BLACK 100CC,571,571,PCS
"",ALFA INK CANON CYAN 100CC,733,733,PCS
"",ALFA INK CANON GI 71 BLACK,372,372,PCS
"",ALFA INK CANON GI 71 CYAN,106,106,PCS
"",ALFA INK CANON GI 71 MAGENTA,105,105,PCS
"",ALFA INK CANON GI 71 YELLOW,115,115,PCS
"",ALFA INK CANON MAGENTA 100CC,899,899,PCS
"",ALFA INK CANON YELLOW 100CC,882,882,PCS
"",ALFA INK CATRIDGE TONER 285A,0,0,PCS
"",ALFA INK ECO TANK EPSON BLACK,202,202,PCS
"",ALFA INK ECO TANK EPSON CYAN,335,335,PCS
"",ALFA INK ECO TANK EPSON LC,7,7,PCS
"",ALFA INK ECO TANK EPSON LM,4,4,PCS
"",ALFA INK ECO TANK EPSON MAGENTA,207,207,PCS
"",ALFA INK ECO TANK EPSON YELLOW,156,156,PCS
"",ALFA INK EPSON SUBLIM BLACK 100ML,2,2,PCS
"",ALFA INK EPSON SUBLIM CYAN 100ML,5,5,PCS
"",ALFA INK EPSON SUBLIM MAGENTA 100ML,5,5,PCS
"",ALFA INK EPSON SUBLIM YELLOW 100ML,3,3,PCS
"",ALFA INK KERTAS FOTO GLOSSY LITE A4 210 GSM,229,229,PCS
"",ALFA INK KERTAS FOTO RC GLOSY 4R,0,0,PCS
"",ALFA INK KERTAS FOTO RC SATIN 260G,59,59,PCS
"",ALFA INK KERTAS FOTO RC SILKY A3,0,0,PCS
"",ALFA INK KERTAS FOTO SILKY GLOSSY,172,172,PCS
"",ALFA INK KERTAS FOTO STIKER GLOSSY LITE 125GSM,99,99,PCS
"",ALFA INK KERTAS THERMAL 80 X 80,486,486,PCS
"",ALFA INK L SERIES EPSON BLACK,31,31,PCS
"",ALFA INK L SERIES EPSON CYAN,196,196,PCS
"",ALFA INK L SERIES EPSON MAGENTA,240,240,PCS
"",ALFA INK L SERIES EPSON YELLOW,201,201,PCS
"",ALFA INK LEM KERTAS PVAC PUTIH 150 GR,91,91,PCS
"",ALFA INK PAPER  THERMAL 57 X 47,10,10,PCS
"",ALFA INK PAPER THERMAL 57 X 30,5500,5500,PCS
"",ALFA INK PAPER THERMAL PERMIUM 57 X 30,2,2,PCS
"",ALFA INK PAPER THERMAL PERMIUM 57 X 47,2,2,PCS
"",ALFA INK PARFUM,7,7,PCS
"",ALFA INK PARFUM BIRU GLITER SAPPHIRE ANGEL,4,4,PCS
"",ALFA INK PARFUM HIJAU GLITER EMERALD FOREST,62,62,PCS
"",ALFA INK PARFUM KUNING GLITER GOLDEN SUNSET,21,21,PCS
"",ALFA INK PARFUM PINK GLITER RUBY ACE,18,18,PCS
"",ALFA INK PRINTER THERMAL BLUETOOTH,0,0,PCS
"",ALFA INK TABUNG INFUS CLASSIC,122,122,PCS
"",ALFA INK TINTA REFILL KIT CANON BLACK,0,0,PCS
"",ALFA INK TINTA REFILL KIT CANON COLOR,0,0,PCS
"",ALFA INK TINTA STEMPEL FLASH 10 ML,25,25,PCS
"",ALFA INK TINTA STEMPEL PERMANENT PLASTIK WOOD 5 ML,164,164,PCS
"",ALFA INK TONER 100 GRAM HP,18,18,PCS
"",ALFA INK TONER BROTHER 500 GRAM,89,89,PCS
"",ALFA INK TONER HP 500 GRAM,1,1,PCS
"",ALFA KERTAS THERMAL 57 X 38,840,840,PCS
"",ALL IN ONE ACER C22 1700 Ci3 1215U 4GB 512GB SSD WIN 11,0,0,UNIT
"",ALL IN ONE ASUS A3202WBAK Ci3-1215U 8GB 256GB SSD WIN 11 #,0,0,UNIT
"",ALL IN ONE ASUS E3402WVAK I5 1335U 16GB 512GB SSD,0,0,UNIT
"",ALL IN ONE ASUS V222GAK INTEL J4025 4GB 256GB SSD WIN 11,0,0,UNIT
"",AMPLI FC A2060,1,1,UNIT
"",AMPLI LAD,0,0,PCS
"",AMPLI SD USB BT RADIO REMOT AC 6907 699 ACOUSTUC,0,0,UNIT
"",AMPLOP CD,38,38,PACK
"",AMPLOP KERTAS J PLUS,49,49,PACK
"",AMPLOP KERTAS KIJANG,0,0,PACK
"",AMPLOP PANJANG POLOS MAMBO,383,383,PCS
"",AMPLOP PAPER LINE ( LEM ),74,74,KOTAK
"",AMPLOP UNDANGAN,4,4,KOTAK
"",ANTENA AVANTI VHF,0,0,UNIT
"",ANYCAST M4,0,0,PCS
"",ANYCAST M9,34,34,PCS
"",APARD PEMADAM,0,0,UNIT
"",Apple MacBook Air 13 M3 8-core CPU and 10-core GPU 24GB 512GB SSD,0,0,UNIT
"",Apple MacBook Air 13 M4 10 core CPU and 10 core GPU 16GB 512GB SSD,0,0,UNIT
"",Apple MacBook Air 13 M4 10 core CPU and 8 core GPU 16GB 256GB SSD,0,0,UNIT
"",APPLE MACBOOK AIR 13 M4 CHIP WITH 10-CORE CPU AND 8-CORE GPU 16GB 256GB SSD,0,0,UNIT
"",APPLE MACBOOK AIR 13 M4 CHIP WITH 10-CORE CPU AND 8-CORE GPU 16GB 256GB SSD TP,0,0,UNIT
"",APPLE MACBOOK AIR13 M1 8GB 256GB SPACE GREY,0,0,UNIT
"","APPLEMAC AIR 13"" 2020 128GB SPACE GREY",0,0,UNIT
"",arashi amd 02bc,0,0,UNIT
"",ART PAPER KOREA BK 70ML,10,10,PCS
"",ART PAPER KOREA C 70ML,12,12,PCS
"",ART PAPER KOREA M 70ML,11,11,PCS
"",ART PAPER KOREA Y 70ML,16,16,PCS
"",ASUS A1400EA - VIPS551 I5-1135G7 8GB 512GB SSD WIN11,0,0,UNIT
"",ASUS A1400EA Ci3-1115G4 8GB 256GB SSD WIN 11 #,0,0,UNIT
"",ASUS A1400EA FHD I3 - 1115G4 4GB 256GB SSD WIN 11,0,0,UNIT
"",ASUS A1400EA I3-1115G4 8GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS A1400KA FHD N4500 4GB 256GB SSD WIN 11,0,0,UNIT
"",ASUS A1402ZA IPS751 CI7-1260P 8GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS A1402ZA-IPS551 CI5-1235U 8GB 512GB SSD,0,0,UNIT
"",ASUS A1403ZA OLED Ci7-12700H 8GB 512GB SSD WIN 11 RM,0,0,PCS
"",ASUS A1403ZA OLEDS735 CI7-12700H 2X8GB 512GB SSD INTEL IRIS XE WIN 11,0,0,UNIT
"",ASUS A1405ZA Ci3-1215U 8GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS A1502ZA CI3 - 1215U 4GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS A1502ZA VIPS Ci3-1215U 2X4 512GB SSD WIN 11 TOUCH SCREEN,0,0,UNIT
"",ASUS A1502ZA-VIPS552 CI5-1235U 8GB 512GB SSD INTEL IRIS XE WIN 11 (TOUCH),1,1,UNIT
"",ASUS A409FA I3 - 10110U 4GB 256GB SSD WIN10,0,0,UNIT
"",ASUS A409J I3-1005G1 4GB 512GB SSD,0,0,UNIT
"",ASUS A409JA BV311T I3 1005G1 4GB 1TB WIN10 (SILVER),0,0,UNIT
"",ASUS A409JA BV312T I3 1005G1 4GB 1TB WIN10 (GREY),0,0,UNIT
"",ASUS A409JP EK501T CI5-1035G1 4GB 1TB HDD VGA MX330 (SILVER),0,0,UNIT
"",ASUS A409JP EK502T CI5-1035G1 4GB 1TB HDD VGA MX330 (GREY),0,0,UNIT
"",ASUS A409MA-BV422TS INTEL CEL-N4020 4GB 256GB SSD W10,0,0,UNIT
"",ASUS A412FL-EK711T CI7-10510U 8GB 1TB VGA MX 250 2GB,0,0,UNIT
"",ASUS A413EP - VIPS751 Ci7-1165G7 8GB 512GB SSD VGA,0,0,UNIT
"",ASUS A416EA-FHD522 Ci5-1135G7 4GB 256GB SSD W10,0,0,UNIT
"",ASUS A416EP -FHD551 CI5-1135G7 4GB 512GB SSD VGA,0,0,UNIT
"",ASUS A416EPO - FHD551 CI5-1135G7 8GB 512GB SSD MX 330 2GB,0,0,UNIT
"",ASUS A416EPO-VIPS751 CI7-1165G7 8GB 512GB SSD MX 330 MN,0,0,UNIT
"",ASUS A416FA CI3-10110U 4GB 256GB SSD NW,0,0,UNIT
"",ASUS A416J I3 1005G1 8GB SSD 256GB WIN 11,0,0,UNIT
"","ASUS A416J I3-1005G /4GB / 512GB SSD 14"" WIN 10",0,0,UNIT
"","ASUS A416J I3-1005G1 4GB SSD 512GB 14"" WIN 10",0,0,UNIT
"",ASUS A416JA CI5-1035G1 4GB SSD 256GB NW,0,0,UNIT
"",ASUS A416JA-FHD321 CI3-1005G1 4GB 256GB SSD W10,0,0,UNIT
"",ASUS A416JAO CI3 1005G1 2X4GB 2X256 SSD WIN 11,0,0,UNIT
"",ASUS A416JAO CI3-1005G1 4GB 256GB SSD W11 NW,0,0,UNIT
"",ASUS A416JAO CI3-1005G1 4GB SSD 512GB NW,0,0,UNIT
"",ASUS A416JAO CI3-1005G1 8GB 512GB SSD WIN 11 DY,0,0,UNIT
"",ASUS A416JAO CI5-1035G1 4GB 512GB SSD WIN 11 NW,0,0,UNIT
"",ASUS A416JAO I5 CI5-1035G1 4GB 256GB SSD,0,0,UNIT
"",ASUS A416JF I3-1005G1 4GB 1TB VGA GFORCE,0,0,UNIT
"",ASUS A416JP I5-1035G1 4GB 512GB SSD VGA,0,0,UNIT
"",ASUS A416JP-VIPS551 Ci5-1035G1 8GB 512GB SSD VGA MX 330 2GB W10 NW,0,0,UNIT
"",ASUS A416M INTEL CEL N4020 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS A509FA - Ci3 - 10110U - 4GB- SSD 256GB,0,0,Buah
"",ASUS A509MA N4020 4GB 256GB SSD WIN10,0,0,UNIT
"",ASUS A516 I3 1005G1 4GB SSD 256GB MX 330,0,0,UNIT
"","ASUS A516 I3-1005G1 512GB SSD 4GB 15,6"" WIN10",0,0,UNIT
"",ASUS A516EPO-VIPS754 CI7-1165G7 8GB 512GB SSD MX 330 2GB W11,0,0,UNIT
"",ASUS A516JAO - Ci3 - 1005G1 - 4GB - SSD 256 GB,0,0,PCS
"","ASUS A516JAO CI3 1005G1 4GB 512GB SSD INTEL OPTANE 14"" #",0,0,UNIT
"",ASUS A516JAO CI3 1005G1 4GB 512GB SSD WIN11,0,0,UNIT
"","ASUS A516JAO I5-1035G1 4GB 256GB SSD 15,6""",0,0,UNIT
"","ASUS A516KA  INTEL N4500 4GB 256GB SSD 15,6""",0,0,UNIT
"","ASUS A516M N4020 4GB SSD 256GB 15"" #",0,0,UNIT
"",ASUS BR1100CKA INTEL N4500 4GB 128GB eMMC WIN 11,0,0,UNIT
"",ASUS E203M CEL N4000 4GB 500GB,0,0,UNIT
"",ASUS E203MAH CEL N4000 2GB WIN 10 (WHITE),0,0,UNIT
"",ASUS E203MAH FD011T CEL N4000 2GB WIN10 (GREY),0,0,UNIT
"",ASUS E203MAH FD013T CEL N4000 2GB W10 (PINK),0,0,UNIT
"",ASUS E210MAO INTEL N4020 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS E402YA AMD 4GB 1TB WHITE,0,0,UNIT
"",ASUS E402YA GA302T AMD 4GB 256GB SSD BLUE,0,0,UNIT
"",ASUS ExpertBook B1402CBA CI3 1215U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS EXPERTBOOK B1402CBA Ci5-1235U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS EXPERTBOOK BG1409CVA INTEL CORE i7 - 1355U 2X8GB DDR5 1TB SSD WIN11 TKDN,0,0,UNIT
"",ASUS EXPERTBOOK BG1409CVA INTEL CORE i7 - 1355U 2X8GB DDR5 1TB SSD WIN11 TKDN TP,0,0,UNIT
"",ASUS EXPERTBOOK P1 P1403CVA INTEL CORE i3 - 1315U 8GB 512GB SSD WIN 11 + OHS,0,0,UNIT
"",ASUS EXPERTBOOK P1 P1403CVA INTEL CORE i3 - 1315U 8GB 512GB SSD WIN 11 + OHS TP,0,0,UNIT
"",ASUS ExpertBook P1 Ryzen 5 150 8GB DDR5 512GB,0,0,UNIT
"",ASUS Gaming K16 K3605VC Core i5 13420H 16GB(2x8) DDR4 512GB SSD RTX 3050 4GB W11 TP,0,0,UNIT
"",ASUS Gaming K16 K3605VC Core i5 13420H 8GB DDR4 512GB SSD RTX 3050 4GB W11,0,0,UNIT
"",ASUS Gaming V16 Intel Core 5 210H 8GB DDR5 512GB SSD RTX3050 6GB W11,0,0,UNIT
"",ASUS K3402ZA OLEDS556 CI5-12500H 4GB+8gb 512gb ssd intel iris xe win 11,0,0,UNIT
"",ASUS K413EA-AM351TS CI3-1115G4 8GB 512GB SSD W10,0,0,UNIT
"",ASUS K413EA-AM5551IPS CI5-1135G7 8GB 512 SSD WIN 10,0,0,UNIT
"",ASUS K413EQ Ci5-1135G7 8GB 512GB SSD VGA,0,0,UNIT
"",ASUS K413JQ Ci5-1035G1 8GB 512GB SSD VGA,0,0,UNIT
"",ASUS K513EA OLED I3 1115G4 4GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS K513EA OLED552 Ci5-1135G7 2X4 512GB SSD WIN 11,0,0,UNIT
"",ASUS M1403QA - VIPS752 AMD RYZEN 7 5800H 2X8GB 512GB SSD WIN 11 DP,0,0,UNIT
"",ASUS M1403QA OLEDS751 AMD RYZEN 7 - 5800H 2X8GB 512GB SSD WIN 11 DP,0,0,UNIT
"",ASUS M1403QA-OLEDS751 AMD Ryzen 7-5800H 2x8GB 512GB W11,0,0,UNIT
"",ASUS M1403QA-VIPS AMD Ryzen 5 5600H 8GB 512GB SSD W11 Home + OHS 2021 #,0,0,UNIT
"",ASUS M1405YA AMD RYZEN 7 - 7730U 16GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS M409 AMD A4 4GB 1TB,0,0,UNIT
"",ASUS M409 AMD A4 4GB SSD 256,0,0,UNIT
"",ASUS M513UA AMD RYZEN 5 5500U 8GB 512GB SSD,0,0,UNIT
"",ASUS M6500QC OLEDS551 AMD RYZEN 5 5600H 16GB 512GB SSD RTX 3050 4GB WIN 11,0,0,UNIT
"",ASUS M7400QE - OLED713 AMD Ryzen75800H 16GB 1TB SSD RTX 3050Ti 4GB WIN 11,0,0,UNIT
"","ASUS P1411CJA CI3 1005G1 4GB 512GB SSD 14""",0,0,UNIT
"",ASUS P1412CEA - EK3420W CI3-1115G4 4GB 256GB SSD W11,0,0,UNIT
"","ASUS P1512CEA INTEL I5 1135G7 8GB 256GB SSD 15""",0,0,UNIT
"",ASUS PRO B1400CEAE CI5-1135G7 8GB 512GB SSD INTEL IRIS XE,0,0,UNIT
"",ASUS PRO P1440FA CI3 1005G1 4GB 256GB SSD WIN10,0,0,UNIT
"",ASUS ROG G61PH RYZEN 9 8940HX 16GB 512GB RTX5050 8GB W11,0,0,UNIT
"",ASUS ROG GAMING ZEPHYRUS G14 RYZEN 7 8GB 512GB SSD VGA 1660 GTX,0,0,UNIT
"",ASUS ROG GAMING ZEPHYRUS GA502IU-R966B8T AMD RYZEN,0,0,UNIT
"",ASUS ROG SRIX-G G512LI-I75TB6T CI7-1075H 8GB 512GB,0,0,UNIT
"",ASUS ROG STRIX G G512LI I565B6T CI5 10300H 8GB 512GB,0,0,UNIT
"",ASUS ROG STRIX-G G12LI- I75TB6T CI7-10750H 8GB 512GB,0,0,UNIT
"",ASUS T3304GA OLED321,3,3,UNIT
"",ASUS TP3304GA OLED 321 I3 N300 8GB 256GB SSD WIN 11,2,2,UNIT
"",ASUS TP3402VA OLEDS552 I5-13500H 8GB 512GB SSD WIN 11 RD,0,0,UNIT
"",ASUS TP3402VA OLEDS752 I7 13700H / 16GB / SSD 512GB WIN 11 #,0,0,UNIT
"",ASUS TUF A15 FA506IHRB-R565B6T-O11 AMD Ryzen 5 4600H 8GB 512GB SSD GTX1650 4GB W11 Home + OHS 2021 Graphite Black + TUF Gaming backpaK,0,0,UNIT
"",ASUS TUF A15 FA606I AMD RYZEN 7 4800H 8GB 512GB SSD RTX 3050 4GB WIN 11,0,0,UNIT
"",ASUS TUF DASH F15 FX517ZE-I7R5B7T-O CI7-12650H 2x8GB 1TB SSD RTX 3050 Ti 4GB W11 Home + OHS 2021 Off Black + Tuf  Gaming Backpack include Inside Box,0,0,UNIT
"",ASUS TUF DASH F15 FX517ZM I7-12650H RTX 3060 6GB / 16GB / 1TB SSD WIN 11 144HZ,0,0,UNIT
"",ASUS TUF F15 FX506 CI5-10300H 8GB 512GB SSD GTX 1650 4GB NW,0,0,UNIT
"",ASUS TUF F15 FX506HCB-I735B6G CI7-11800H 8GB 512GB SSD RTX3050 4GB WIN10,0,0,UNIT
"",ASUS TUF F15 FX506HM I736B6G CI7-11800H 8GB 512GB SSD RTX 3060 6GB,0,0,UNIT
"",ASUS TUF F15 FX507ZC4 Ci512500H 8GB 512GB SSD RTX 3050 4GB WIN 11 @,0,0,UNIT
"",ASUS TUF FX506HC CI5-11400H 8GB 512GB SSD RTX 3050 4GB #,0,0,UNIT
"",ASUS TUF FX506HF Ci5 11400H 8GB 512GB SSD RTX2050 4GB #,0,0,UNIT
"",ASUS TUF FX507ZC4 Ci5-12500H 8GB 512GB SSD RTX 3050 4GB WIN 11 DD,0,0,UNIT
"",ASUS TUF GAMING A15 FA506NC AMD RYZEN 5 7535HS 8GB 512GB SSD RTX 3050 4GB WIN 11 #,0,0,UNIT
"",ASUS TUF Gaming A15 FA506NCG AMD Ryzen 7 7445HS 16GB DDR5 512GB RTX3050 4GB W11,0,0,UNIT
"",ASUS TUF GAMING A15 FA506NCR AMD RYZEN 7 7435H 16GB 512GB SSD RTX3050 4GB WIN 11 WG,0,0,UNIT
"",ASUS TUF GAMING A15 FA506NF AMD RYZEN 5 7535HS 16GB 512GB SSD RTX2050 4GB WIN 11 #,0,0,UNIT
"",ASUS TUF GAMING A15 FA506NF AMD RYZEN 5 7535HS 8GB 512GB SSD RTX 2050 4GB WIN 11,0,0,UNIT
"",ASUS TUF GAMING A15 FA506NFR AMD RYZEN 7 - 7435HS 8GB 512GB SSD RTX 2050 4GB WIN 11 #,0,0,UNIT
"",ASUS TUF GAMING A15 FA507 AMD RYZEN 9 8945H 16GB 1TB SSD RTX 4060 8GB WIN 11 #,0,0,UNIT
"",ASUS TUF GAMING A15 FA507NUR AMD RYZEN 7 7435HS 16GB 512GB SSD RTX 4050 6GB WIN 11 EK,0,0,UNIT
"",ASUS TUF Gaming A15 FA507NUR-R745K6M-OM AMD Ryzen 7 7435HS 16GB 512GB SSD RTX 4050 6GB W11 Home + OHS 2021 Microsoft 365 MechaGray + TUF Gaming backpack include Inside Box TP,0,0,UNIT
"",ASUS TUF GAMING A15 FA507NVR R746K6M OM AMD RYZEN 7 7435HS 16GB 512GB SSD RTX 4060 8GB WIN 11,0,0,UNIT
"",ASUS TUF GAMING A15 FA507RM AMD Ryzen 7-6800H 2x8GB 512GB SSD RTX3060 6GB W11 Home + OHS 2021,0,0,UNIT
"",ASUS TUF GAMING A15 FA507UV AMD RYZEN 9 8945H 16GB 1TB SSD RTX 4060 8GB WIN 11  #,0,0,UNIT
"",ASUS TUF GAMING A15 FX506II R55TB6T AMD RYZEN 5,0,0,UNIT
"",ASUS TUF GAMING F15 FX506HF Ci5-11400H 2X8GB 512GB SSD RTX 2050 4GB WIN 11 #,0,0,UNIT
"",ASUS TUF GAMING F15 FX506LH-I565B6T CI5-10300H 8GB,0,0,UNIT
"",ASUS TUF GAMING F15 FX506LI-I75TB6T Ci7-10870H 8GB FH,0,0,UNIT
"",ASUS TUF GAMING F15 FX506LU-I766B6T-0 Ci7-10870H 8GB,0,0,UNIT
"",ASUS UX3402ZA OLEDS551 CI5-1240P 16GB 512GB SSD INTEL IRIS XE WIN 11 RH,0,0,UNIT
"",ASUS UX435EAL - 1WIPS711 CI7-1165G7 16GB 1TB SSD INTEL IRIS XE  (AG),0,0,UNIT
"",ASUS VIVOBOOK 14 A1400K FHD N4500 8GB 256GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA Ci7-1355U 16GB 1TB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA Ci7-1355U 16GB 1TB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA Ci7-1355U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA INTEL Ci5 - 1334U 16GB DDR4 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA INTEL CORE i5 - 1334U 8GB DDR4 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA VIP Ci7-1355U 16GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VA VIPS INTEL CORE i7 - 1355U 8GB 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS Vivobook 14 A1404VA-VIPS5852M Intel Core i5-1334U 16GB(2x8) DDR4 512GB SSD W11 Home + OHS 2024 Microsoft 365 Basic Terra Cotta + Backpack  Included in the Box,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VAP - VIPS INTEL CORE 5 120U 16GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 16GB(2X8) 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 8GB 512GB SSD WIN 11,2,2,UNIT
"",ASUS VIVOBOOK 14 A1404VAP INTEL CORE 5 120U 8GB 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404VAP INTEL CORE 7 150U 16GB(2X8) DDR5 512,1,1,UNIT
"",ASUS VIVOBOOK 14 A1404ZA Ci3-1215U 8GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404ZA Ci5-1235U 16GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 14 A1404ZA Ci5-1235U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS Vivobook 14 A1405VA Intel Core i5 13420H 16GB(2X8GB) 512GB SSD W11 Home,0,0,UNIT
"",ASUS VIVOBOOK 14 A1407QA - VIPSP151M SNAPDRAGON X X126100 16GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS VIVOBOOK 14 FLIP TP3407SA - OLED5151M INTEL CORE ULTRA 5 226V 16GB 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK 14 M1405YA AMD RYZEN 7-7730U 16GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS VIVOBOOK 14X K3405VF Ci5 13500H 8GB 512 SSD RTX 2050 4GB WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK 15 A1504VA VIPS Ci7-1355U 2x8GB 512GB SSD WIN 11 LB,0,0,UNIT
"",ASUS VIVOBOOK 15 A1504VAP VIPS5504M CORE 5 120U 16GB 512GB SSD WIN 11 TOUCH #,0,0,UNIT
"",ASUS VIVOBOOK 15 A1504VAP VIPS5504M CORE 5 120U 16GB 512GB SSD WIN 11 TOUCH TP,0,0,UNIT
"",ASUS VIVOBOOK 16X K3605VC CORE I7 13620H 16GB 512GB RTX3050 4GB W11,0,0,UNIT
"",ASUS VIVOBOOK A1404VA Ci5-1335U 8GB 512GB SSD WIN 11 @,0,0,UNIT
"",ASUS VIVOBOOK A1404VA INTEL CORE I5 1335U 16GB 512GB SSD W11 @,0,0,UNIT
"",ASUS VIVOBOOK FLIP T330GA OLED i3-N300 8GB 256GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK FLIP TP1400KA INTEL N4500 4GB 256GB SSD WIN 11,0,0,UNIT
"",ASUS Vivobook Flip TP1400KA-VIPS451 CEL-N4500 8GB 512GB SSD W11 + OHS 2021 Quiet Blue (Touch),0,0,UNIT
"",ASUS VIVOBOOK FLIP TP470EZ-VIPS551 CI5-1135G7 8GB 512GB SSD INTEL IRIS XE,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E1404FA  AMD RYZEN 3 7320U 8GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E1404FA - FHD AMD RYZEN 3 7320U 8GB 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E1404FA FHD AMD RYZEN 3 7320U 8GB 256GB SSD WIN 11,10,10,UNIT
"",ASUS VIVOBOOK GO 14 E1404FA FHD AMD RYZEN 5 7520U 16GB 512GB SSD WIN 11 #,3,3,UNIT
"",ASUS VIVOBOOK GO 14 E1404GA - FHD INTEL CORE i3 - N305 8GB 256GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E1404GA Ci3-N305 8GB 512GB SSD WIN 11 #,3,3,UNIT
"",ASUS VIVOBOOK GO 14 E1404GA Ci3-N305 8GB 512GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E1404GA FHD Ci3 - N305 8GB 256GB SSD WIN 11 #,9,9,UNIT
"",ASUS VIVOBOOK GO 14 E410KA FHD N4500 8GB 256GB SSD WIN 11 #,2,2,UNIT
"",ASUS VIVOBOOK GO 14 E410KA FHD N4500 8GB 512GB SSD WIN 11,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E410KA N4500 4GB 256GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK GO 14 E410KA N4500 8GB 256GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK GO 15 E1504FA OLED AMD RYZEN 5 7520U 16GB 512GB SSD WIN 11 #,0,0,UNIT
"",ASUS VIVOBOOK GO E1404FA AMD RYZEN 5 7520U 8GB 512GB SSD WIN 11 #,3,3,UNIT
"",ASUS VIVOBOOK GO E1404FA R3 7320U 8GB 256GB SSD WIN 11 TP,0,0,UNIT
"",ASUS VIVOBOOK GO E1504FA RYZEN 3 7320 16GB 512GB SSD W11 TP,0,0,UNIT
"",ASUS VIVOBOOK K413FQ EK701T CI7-10510U 8GB 512GB SSD,0,0,UNIT
"",ASUS VIVOBOOK S 14 FLIP TN3402QA AMD RYZEN 7 - 5800H 8GB 512GB SSD WIN 11 #,0,0,UNIT
